1 1
CTCF 
chr14 612 941 58
284 285 65292073 65357406 211 211 0
284 286 65292073 65450745 28 28 0
285 286 65357406 65450745 7 7 0
287 288 65453720 65631452 6 6 0
288 289 65631452 65689492 9 9 0
288 290 65631452 65753780 5 5 0
288 291 65631452 66291200 41 41 0
288 292 65631452 66537501 24 24 0
289 290 65689492 65753780 11 11 0
289 291 65689492 66291200 17 17 0
289 292 65689492 66537501 4 4 0
290 291 65753780 66291200 5 5 0
293 294 66826777 66962704 13 13 0
293 297 66826777 67604800 8 8 0
294 295 66962704 67091160 5 5 0
294 296 66962704 67213108 8 8 0
294 297 66962704 67604800 12 12 0
294 298 66962704 67633302 5 5 0
295 296 67091160 67213108 5 5 0
295 297 67091160 67604800 4 4 0
295 298 67091160 67633302 9 9 0
299 301 67886971 67993748 4 4 0
299 302 67886971 68037579 23 23 0
299 305 67886971 68133015 5 5 0
300 301 67894121 67993748 23 23 0
300 302 67894121 68037579 179 179 0
300 303 67894121 68051365 6 6 0
300 305 67894121 68133015 19 19 0
301 302 67993748 68037579 63 63 0
301 305 67993748 68133015 15 15 0
303 304 68051365 68085257 21 21 0
303 305 68051365 68133015 187 187 0
304 305 68085257 68133015 104 104 0
306 307 68303818 68411128 4 4 0
306 308 68303818 68715232 5 5 0
306 310 68303818 69256114 4 4 0
306 311 68303818 69282138 15 15 0
307 308 68411128 68715232 13 13 0
307 310 68411128 69256114 10 10 0
307 311 68411128 69282138 29 29 0
307 312 68411128 69291652 8 8 0
307 313 68411128 69310283 24 24 0
308 309 68715232 68875646 6 6 0
308 310 68715232 69256114 29 29 0
308 311 68715232 69282138 64 64 0
308 312 68715232 69291652 12 12 0
308 313 68715232 69310283 16 16 0
309 311 68875646 69282138 6 6 0
310 311 69256114 69282138 31 31 0
310 312 69256114 69291652 5 5 0
311 313 69282138 69310283 8 8 0
312 313 69291652 69310283 15 15 0
314 315 69329934 69379485 9 9 0
314 316 69329934 69556774 9 9 0
314 317 69329934 69573662 33 33 0
314 321 69329934 69927533 4 4 0
314 322 69329934 70041503 7 7 0
315 316 69379485 69556774 43 43 0
315 317 69379485 69573662 52 52 0
318 319 69596029 69710202 22 22 0
318 321 69596029 69927533 18 18 0
319 320 69710202 69727740 6 6 0
319 321 69710202 69927533 112 112 0
319 322 69710202 70041503 65 65 0
320 321 69727740 69927533 66 66 0
320 322 69727740 70041503 6 6 0
323 324 70052238 70069441 15 15 0
323 325 70052238 70175699 11 11 0
323 326 70052238 70285746 5 5 0
323 328 70052238 70494141 5 5 0
324 325 70069441 70175699 8 8 0
324 326 70069441 70285746 9 9 0
326 327 70285746 70344193 12 12 0
326 328 70285746 70494141 230 230 0
326 330 70285746 70724329 4 4 0
326 331 70285746 70784116 21 21 0
326 336 70285746 71285507 4 4 0
327 328 70344193 70494141 99 99 0
328 331 70494141 70784116 5 5 0
329 330 70554297 70724329 29 29 0
329 331 70554297 70784116 36 36 0
329 332 70554297 71034655 10 10 0
329 336 70554297 71285507 20 20 0
331 332 70784116 71034655 4 4 0
333 335 71089561 71179882 166 166 0
333 336 71089561 71285507 140 140 0
333 338 71089561 71422287 4 4 0
333 339 71089561 71438627 9 9 0
334 336 71128159 71285507 5 5 0
336 337 71285507 71374013 14 14 0
336 338 71285507 71422287 180 180 0
336 339 71285507 71438627 219 219 0
336 346 71285507 72219306 7 7 0
337 338 71374013 71422287 42 42 0
337 339 71374013 71438627 34 34 0
338 339 71422287 71438627 7 7 0
339 346 71438627 72219306 4 4 0
340 341 71571085 71607165 8 8 0
340 343 71571085 71789030 5 5 0
340 344 71571085 71870701 4 4 0
340 346 71571085 72219306 55 55 0
340 347 71571085 72322393 14 14 0
341 343 71607165 71789030 7 7 0
341 344 71607165 71870701 10 10 0
341 346 71607165 72219306 216 216 0
341 347 71607165 72322393 26 26 0
342 346 71633300 72219306 10 10 0
343 344 71789030 71870701 16 16 0
343 346 71789030 72219306 24 24 0
344 346 71870701 72219306 4 4 0
345 347 72188191 72322393 6 6 0
346 347 72219306 72322393 7 7 0
347 352 72322393 72886658 4 4 0
348 349 72399554 72491337 4 4 0
348 351 72399554 72759324 6 6 0
348 352 72399554 72886658 9 9 0
349 350 72491337 72571088 4 4 0
349 351 72491337 72759324 21 21 0
349 352 72491337 72886658 59 59 0
349 353 72491337 73370330 4 4 0
350 351 72571088 72759324 9 9 0
350 352 72571088 72886658 9 9 0
351 352 72759324 72886658 6 6 0
352 353 72886658 73370330 5 5 0
353 354 73370330 73415675 9 9 0
355 358 73640853 73938757 64 64 0
355 360 73640853 74100005 18 18 0
356 358 73698978 73938757 30 30 0
357 358 73762519 73938757 63 63 0
357 360 73762519 74100005 6 6 0
358 360 73938757 74100005 10 10 0
359 360 73976088 74100005 76 76 0
359 361 73976088 74195679 4 4 0
360 364 74100005 74292422 4 4 0
360 365 74100005 74505149 8 8 0
361 363 74195679 74225082 17 17 0
361 364 74195679 74292422 202 202 0
361 365 74195679 74505149 15 15 0
362 364 74219541 74292422 30 30 0
363 364 74225082 74292422 16 16 0
366 367 74579362 74684591 12 12 0
368 369 74829845 74946207 18 18 0
368 370 74829845 74959459 53 53 0
368 371 74829845 74968880 4 4 0
368 372 74829845 75075695 7 7 0
372 373 75075695 75270114 55 55 0
372 375 75075695 75372139 8 8 0
372 382 75075695 75769866 5 5 0
374 375 75328645 75372139 177 177 0
374 376 75328645 75380685 10 10 0
374 377 75328645 75412901 10 10 0
374 378 75328645 75554285 39 39 0
374 381 75328645 75762653 4 4 0
374 382 75328645 75769866 10 10 0
375 378 75372139 75554285 6 6 0
375 382 75372139 75769866 5 5 0
376 377 75380685 75412901 12 12 0
376 378 75380685 75554285 55 55 0
376 382 75380685 75769866 27 27 0
377 378 75412901 75554285 68 68 0
377 382 75412901 75769866 8 8 0
378 382 75554285 75769866 4 4 0
379 381 75598263 75762653 149 149 0
379 382 75598263 75769866 169 169 0
379 384 75598263 75955118 7 7 0
380 381 75608469 75762653 9 9 0
380 382 75608469 75769866 13 13 0
381 382 75762653 75769866 5 5 0
382 383 75769866 75920330 6 6 0
382 384 75769866 75955118 13 13 0
382 386 75769866 76027311 7 7 0
383 384 75920330 75955118 6 6 0
384 386 75955118 76027311 26 26 0
384 388 75955118 76120069 9 9 0
385 386 75985021 76027311 51 51 0
385 388 75985021 76120069 4 4 0
386 388 76027311 76120069 7 7 0
387 388 76043870 76120069 166 166 0
389 390 76373187 76519033 5 5 0
389 392 76373187 76853681 10 10 0
390 391 76519033 76819199 162 162 0
390 392 76519033 76853681 184 184 0
390 393 76519033 76922640 5 5 0
390 395 76519033 77111402 17 17 0
390 396 76519033 77114275 14 14 0
391 392 76819199 76853681 18 18 0
392 395 76853681 77111402 4 4 0
392 396 76853681 77114275 4 4 0
393 395 76922640 77111402 25 25 0
393 396 76922640 77114275 21 21 0
394 395 76981211 77111402 37 37 0
394 396 76981211 77114275 15 15 0
396 398 77114275 77250648 4 4 0
397 398 77177063 77250648 72 72 0
397 399 77177063 77277231 38 38 0
397 403 77177063 77561803 7 7 0
400 401 77380696 77412940 16 16 0
400 402 77380696 77519610 251 251 0
400 403 77380696 77561803 28 28 0
401 402 77412940 77519610 32 32 0
402 403 77519610 77561803 11 11 0
403 407 77561803 77780761 4 4 0
404 405 77618477 77679786 44 44 0
404 407 77618477 77780761 79 79 0
404 409 77618477 78017944 12 12 0
406 407 77768639 77780761 51 51 0
406 409 77768639 78017944 27 27 0
407 409 77780761 78017944 7 7 0
408 409 77924703 78017944 60 60 0
410 411 78121765 78283581 18 18 0
410 413 78121765 78488337 5 5 0
410 415 78121765 79032920 5 5 0
412 413 78328756 78488337 4 4 0
412 415 78328756 79032920 12 12 0
412 416 78328756 79063527 42 42 0
413 415 78488337 79032920 15 15 0
413 416 78488337 79063527 21 21 0
413 418 78488337 79303356 4 4 0
414 415 78914098 79032920 68 68 0
414 416 78914098 79063527 43 43 0
414 417 78914098 79163413 8 8 0
414 418 78914098 79303356 16 16 0
414 419 78914098 79315102 4 4 0
415 418 79032920 79303356 4 4 0
418 419 79303356 79315102 5 5 0
420 421 79400649 79426451 4 4 0
422 425 80522303 81316312 24 24 0
423 425 80669541 81316312 17 17 0
424 425 80680309 81316312 35 35 0
424 427 80680309 81453040 8 8 0
425 427 81316312 81453040 4 4 0
426 427 81421597 81453040 187 187 0
426 428 81421597 81462730 6 6 0
426 429 81421597 81637202 13 13 0
426 431 81421597 81920497 9 9 0
427 429 81453040 81637202 4 4 0
428 429 81462730 81637202 43 43 0
428 431 81462730 81920497 4 4 0
430 431 81736802 81920497 66 66 0
432 434 82032589 82457658 5 5 0
433 434 82176607 82457658 19 19 0
434 435 82457658 83176702 5 5 0
435 436 83176702 83538720 11 11 0
437 438 88212217 88362308 45 45 0
439 440 88480780 88634984 42 42 0
439 441 88480780 88655208 14 14 0
439 442 88480780 88700668 14 14 0
441 442 88655208 88700668 13 13 0
441 443 88655208 88959167 7 7 0
441 445 88655208 89335660 6 6 0
443 444 88959167 89133847 5 5 0
443 445 88959167 89335660 32 32 0
444 445 89133847 89335660 47 47 0
444 446 89133847 89494445 4 4 0
446 447 89494445 89507530 7 7 0
446 451 89494445 90365798 20 20 0
446 452 89494445 90380794 70 70 0
446 453 89494445 90405125 33 33 0
447 449 89507530 89884573 24 24 0
447 450 89507530 90234119 30 30 0
447 451 89507530 90365798 54 54 0
447 452 89507530 90380794 95 95 0
447 453 89507530 90405125 11 11 0
448 449 89802458 89884573 13 13 0
448 450 89802458 90234119 7 7 0
449 450 89884573 90234119 10 10 0
449 451 89884573 90365798 5 5 0
449 452 89884573 90380794 9 9 0
450 452 90234119 90380794 4 4 0
451 452 90365798 90380794 6 6 0
453 454 90405125 90440616 13 13 0
453 455 90405125 90526774 11 11 0
453 456 90405125 90701354 84 84 0
453 458 90405125 90985357 5 5 0
453 460 90405125 91226045 4 4 0
454 455 90440616 90526774 37 37 0
454 456 90440616 90701354 46 46 0
457 458 90865438 90985357 68 68 0
457 459 90865438 91163027 96 96 0
457 460 90865438 91226045 31 31 0
461 462 91370912 91604669 8 8 0
461 463 91370912 91606848 23 23 0
464 465 91789831 91821682 13 13 0
464 466 91789831 91885538 237 237 0
464 467 91789831 91893498 23 23 0
465 466 91821682 91885538 34 34 0
466 467 91885538 91893498 7 7 0
468 469 92116821 92366016 14 14 0
468 470 92116821 92377836 27 27 0
468 471 92116821 92464098 37 37 0
468 475 92116821 92923268 5 5 0
472 474 92560183 92818929 6 6 0
472 475 92560183 92923268 4 4 0
472 479 92560183 93148153 4 4 0
472 481 92560183 93156697 4 4 0
473 474 92602103 92818929 11 11 0
473 475 92602103 92923268 19 19 0
473 479 92602103 93148153 6 6 0
473 481 92602103 93156697 5 5 0
474 475 92818929 92923268 6 6 0
474 479 92818929 93148153 4 4 0
476 479 93018122 93148153 5 5 0
477 478 93054899 93079827 5 5 0
477 479 93054899 93148153 68 68 0
477 480 93054899 93153290 5 5 0
477 481 93054899 93156697 9 9 0
477 483 93054899 93249935 5 5 0
478 479 93079827 93148153 36 36 0
478 483 93079827 93249935 5 5 0
479 483 93148153 93249935 4 4 0
480 482 93153290 93182382 4 4 0
480 483 93153290 93249935 46 46 0
482 483 93182382 93249935 248 248 0
484 486 93419222 93599117 50 50 0
484 487 93419222 93604825 173 173 0
484 488 93419222 93626827 10 10 0
484 489 93419222 93644336 43 43 0
485 486 93439807 93599117 4 4 0
485 487 93439807 93604825 11 11 0
487 489 93604825 93644336 7 7 0
487 491 93604825 93686287 11 11 0
487 495 93604825 94086147 5 5 0
489 491 93644336 93686287 10 10 0
490 491 93673606 93686287 18 18 0
490 493 93673606 94003448 7 7 0
490 494 93673606 94010176 7 7 0
490 495 93673606 94086147 12 12 0
491 495 93686287 94086147 5 5 0
492 493 93700814 94003448 17 17 0
492 494 93700814 94010176 9 9 0
492 495 93700814 94086147 29 29 0
496 497 94122010 94359565 54 54 0
496 502 94122010 94646760 9 9 0
498 499 94406849 94419484 6 6 0
498 500 94406849 94437011 101 101 0
498 501 94406849 94502836 16 16 0
498 502 94406849 94646760 13 13 0
501 502 94502836 94646760 56 56 0
502 507 94646760 94952772 4 4 0
503 504 94822265 94878999 15 15 0
503 507 94822265 94952772 4 4 0
505 506 94890939 94901600 6 6 0
505 507 94890939 94952772 37 37 0
505 508 94890939 95015601 34 34 0
506 507 94901600 94952772 74 74 0
506 508 94901600 95015601 76 76 0
507 508 94952772 95015601 16 16 0
509 510 95156267 95662880 6 6 0
509 511 95156267 95828050 12 12 0
509 513 95156267 95898245 16 16 0
512 515 95893463 95994304 19 19 0
512 516 95893463 96027512 11 11 0
512 520 95893463 96241319 4 4 0
514 515 95908934 95994304 143 143 0
514 516 95908934 96027512 7 7 0
514 521 95908934 96460329 6 6 0
516 518 96027512 96077393 62 62 0
516 519 96027512 96180209 17 17 0
516 520 96027512 96241319 79 79 0
516 521 96027512 96460329 240 240 0
516 523 96027512 96741915 8 8 0
516 525 96027512 96891605 5 5 0
517 520 96032812 96241319 22 22 0
517 521 96032812 96460329 25 25 0
518 519 96077393 96180209 11 11 0
518 520 96077393 96241319 88 88 0
518 521 96077393 96460329 73 73 0
519 520 96180209 96241319 9 9 0
520 521 96241319 96460329 8 8 0
521 523 96460329 96741915 5 5 0
522 523 96522916 96741915 5 5 0
522 525 96522916 96891605 4 4 0
523 525 96741915 96891605 12 12 0
524 525 96763832 96891605 158 158 0
526 528 97033974 97207880 35 35 0
526 529 97033974 97319092 7 7 0
527 528 97052020 97207880 124 124 0
527 529 97052020 97319092 18 18 0
528 529 97207880 97319092 7 7 0
530 532 99732832 99880999 7 7 0
531 532 99855522 99880999 36 36 0
531 537 99855522 100351336 6 6 0
533 534 99984817 100094594 135 135 0
533 535 99984817 100149596 12 12 0
533 537 99984817 100351336 32 32 0
535 536 100149596 100196655 5 5 0
535 537 100149596 100351336 64 64 0
536 537 100196655 100351336 83 83 0
536 539 100196655 100461690 4 4 0
538 539 100449275 100461690 58 58 0
538 540 100449275 100491809 47 47 0
538 542 100449275 100538996 4 4 0
538 544 100449275 100574864 67 67 0
539 544 100461690 100574864 11 11 0
541 542 100523683 100538996 11 11 0
541 544 100523683 100574864 73 73 0
542 544 100538996 100574864 36 36 0
543 544 100542943 100574864 6 6 0
545 546 100770108 100784685 5 5 0
545 547 100770108 100843985 63 63 0
546 547 100784685 100843985 10 10 0
548 549 100906798 101112433 41 41 0
550 551 101317083 102094915 56 56 0
552 553 102174572 102237430 8 8 0
552 554 102174572 102310252 8 8 0
552 555 102174572 102428489 25 25 0
552 556 102174572 102458434 8 8 0
552 558 102174572 102562942 35 35 0
552 560 102174572 102780788 11 11 0
552 562 102174572 102982644 6 6 0
553 554 102237430 102310252 24 24 0
553 555 102237430 102428489 39 39 0
553 558 102237430 102562942 10 10 0
555 556 102428489 102458434 58 58 0
555 558 102428489 102562942 105 105 0
555 560 102428489 102780788 70 70 0
555 561 102428489 102789731 5 5 0
555 562 102428489 102982644 6 6 0
557 558 102530322 102562942 30 30 0
557 560 102530322 102780788 10 10 0
558 560 102562942 102780788 8 8 0
559 560 102701633 102780788 48 48 0
559 561 102701633 102789731 6 6 0
559 562 102701633 102982644 9 9 0
560 562 102780788 102982644 4 4 0
561 562 102789731 102982644 8 8 0
563 564 102991307 103060432 20 20 0
563 565 102991307 103162058 7 7 0
563 567 102991307 103384184 8 8 0
564 567 103060432 103384184 4 4 0
565 567 103162058 103384184 75 75 0
565 569 103162058 103607476 4 4 0
565 571 103162058 103759098 4 4 0
566 567 103251610 103384184 8 8 0
568 569 103571668 103607476 71 71 0
568 570 103571668 103652138 82 82 0
568 571 103571668 103759098 57 57 0
568 574 103571668 104012591 4 4 0
569 570 103607476 103652138 4 4 0
569 571 103607476 103759098 7 7 0
572 573 103966523 103986080 8 8 0
572 574 103966523 104012591 66 66 0
573 574 103986080 104012591 258 258 0
575 576 104037911 104145945 46 46 0
575 577 104037911 104275478 6 6 0
575 578 104037911 104377228 7 7 0
577 578 104275478 104377228 54 54 0
577 579 104275478 104544999 6 6 0
579 580 104544999 104561720 42 42 0
579 581 104544999 104596589 118 118 0
579 582 104544999 105029180 104 104 0
579 583 104544999 105106138 83 83 0
579 584 104544999 105117474 4 4 0
579 586 104544999 105175591 7 7 0
580 581 104561720 104596589 10 10 0
580 582 104561720 105029180 23 23 0
580 583 104561720 105106138 22 22 0
581 583 104596589 105106138 5 5 0
582 583 105029180 105106138 7 7 0
583 586 105106138 105175591 12 12 0
584 585 105117474 105148727 64 64 0
584 586 105117474 105175591 168 168 0
584 587 105117474 105190279 15 15 0
584 589 105117474 105292068 4 4 0
585 586 105148727 105175591 5 5 0
587 588 105190279 105234753 4 4 0
587 589 105190279 105292068 17 17 0
587 592 105190279 105510504 4 4 0
588 589 105234753 105292068 86 86 0
588 590 105234753 105364557 7 7 0
588 592 105234753 105510504 10 10 0
590 591 105364557 105445465 30 30 0
590 592 105364557 105510504 105 105 0
591 592 105445465 105510504 636 636 0
591 595 105445465 105818994 8 8 0
592 594 105510504 105748487 5 5 0
592 595 105510504 105818994 6 6 0
593 594 105669694 105748487 27 27 0
593 595 105669694 105818994 96 96 0
594 595 105748487 105818994 7 7 0
596 597 105838002 105915109 14 14 0
596 598 105838002 105947447 18 18 0
596 600 105838002 106764469 6 6 0
597 598 105915109 105947447 9 9 0
598 600 105947447 106764469 7 7 0
599 600 106005053 106764469 121 121 0
599 601 106005053 106831068 7 7 0
600 601 106764469 106831068 499 499 0
600 603 106764469 106898681 4 4 0
600 606 106764469 106976387 4 4 0
600 608 106764469 107012064 6 6 0
600 609 106764469 107020841 4 4 0
602 606 106892827 106976387 40 40 0
602 607 106892827 106994320 24 24 0
602 608 106892827 107012064 6 6 0
602 609 106892827 107020841 9 9 0
604 606 106916226 106976387 10 10 0
604 607 106916226 106994320 8 8 0
605 606 106925459 106976387 9 9 0
605 607 106925459 106994320 5 5 0
607 608 106994320 107012064 65 65 0
607 609 106994320 107020841 30 30 0
607 610 106994320 107041224 9 9 0
608 609 107012064 107020841 4 4 0
608 610 107012064 107041224 8 8 0
610 611 107041224 107107665 6 6 0
29223503 30684122 -1 -1 16 16 0
29223503 30739973 -1 -1 20 20 0
29226504 30684122 -1 -1 13 13 0
29226504 30739973 -1 -1 4 4 0
29485722 30684122 -1 -1 4 4 0
31980342 33029068 -1 -1 7 7 0
33045558 34262268 -1 -1 68 68 0
33045558 34568805 -1 -1 5 5 0
33045558 34696475 -1 -1 6 6 0
33045558 34770379 -1 -1 9 9 0
33045558 34792976 -1 -1 19 19 0
33058465 34262268 -1 -1 31 31 0
33180576 34262268 -1 -1 13 13 0
34800705 35890986 -1 -1 5 5 0
35141254 36156960 -1 -1 4 4 0
37717142 39337003 -1 -1 8 8 0
38455573 39484663 -1 -1 5 5 0
40457842 45315703 -1 -1 4 4 0
42579550 45272675 -1 -1 7 7 0
42692925 45272675 -1 -1 10 10 0
42692925 45315703 -1 -1 5 5 0
45896344 49640709 -1 -1 9 9 0
46719345 49640709 -1 -1 6 6 0
46959699 49640709 -1 -1 5 5 0
47050080 49640709 -1 -1 12 12 0
48386910 49640709 -1 -1 20 20 0
52766171 53772514 -1 -1 4 4 0
53762772 54815076 -1 -1 19 19 0
55905202 56941179 -1 -1 15 15 0
55913161 56941179 -1 -1 23 23 0
62363137 63743493 -1 -1 6 6 0
62630449 63743493 -1 -1 46 46 0
62630449 63775612 -1 -1 11 11 0
62630449 64761054 -1 -1 5 5 0
62630449 64770496 -1 -1 4 4 0
62646405 63743493 -1 -1 44 44 0
62646405 63775612 -1 -1 5 5 0
66826777 68037579 -1 -1 5 5 0
68303818 69310283 -1 -1 13 13 0
71285507 72322393 -1 -1 5 5 0
71571085 72886658 -1 -1 4 4 0
79400649 81316312 -1 -1 4 4 0
79436025 81316312 -1 -1 27 27 0
82457658 83538720 -1 -1 12 12 0
82457658 88082139 -1 -1 8 8 0
83176702 86524026 -1 -1 6 6 0
89133847 90365798 -1 -1 4 4 0
89133847 90380794 -1 -1 4 4 0
89507530 90701354 -1 -1 4 4 0
95156267 96460329 -1 -1 6 6 0
97033974 99732832 -1 -1 4 4 0
97052020 99732832 -1 -1 11 11 0
97652057 99732832 -1 -1 19 19 0
98605180 99732832 -1 -1 19 19 0
100906798 102094915 -1 -1 7 7 0
105669694 106764469 -1 -1 4 4 0
79426451 81316312 -1 -1 12 12 0
66826777 67894121 -1 -1 4 4 0
